Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceReview,SentimentScore
26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7,"Employee 848 is a 26-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 8 years of total working experience, 8 years of experience with the current company, and 7 years of experience in their current role. Their job level is 1 and their monthly income is $2366 with a performance rating of 3.4. They have 2 months of active membership in the Social Work program and receive 3 months of",0.7284311652183533
27,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,"Employee 850 is a 27-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 0 years of total working experience, 0 years of experience with the current company, and 0 years of experience in their current role. Their job level is 1 and their monthly income is $1706 with a performance rating of 3.4/5,000. For comparison, it's an average of $1430 in the United",0.9590786099433899
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,"Employee 851 is a 51-year-old Female working in the Sales department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 29 years of total working experience, 20 years of experience with the current company, and 6 years of experience in their current role. Their job level is 4 and their monthly income is $16307 with a performance rating of 3.89, which includes tips and bonuses. Salary: $16307

$16307 Family income:",0.7034618854522705
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,1,852,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,"Employee 852 is a 44-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 2 job satisfaction. They have 10 years of total working experience, 5 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $5933 with a performance rating of 3.5 out of 5. They have worked full-time for 3 years with the company. They",0.6219677925109863
25,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,854,1,Male,65,4,1,Research Scientist,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,"Employee 854 is a 25-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 1 job satisfaction. They have 6 years of total working experience, 4 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $3424 with a performance rating of 3.15. They work in an automated and semi-autonomous manufacturing and financial management division in Los",0.7633576393127441
33,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,"Employee 855 is a 33-year-old Male working in the Sales department. They have 1 satisfaction with their work environment and 1 job satisfaction. They have 9 years of total working experience, 9 years of experience with the current company, and 8 years of experience in their current role. Their job level is 2 and their monthly income is $4037 with a performance rating of 4.9.

Job 1, Employee 2

Job 1 is an associate assistant at a retail-",0.8753185272216797
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,"Employee 856 is a 35-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 1 job satisfaction. They have 6 years of total working experience, 6 years of experience with the current company, and 5 years of experience in their current role. Their job level is 1 and their monthly income is $2559 with a performance rating of 3.3. They work 24 hours a week in our office with full pay. If hired by us",0.7238333821296692
36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,"Employee 857 is a 36-year-old Male working in the Sales department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 18 years of total working experience, 18 years of experience with the current company, and 14 years of experience in their current role. Their job level is 2 and their monthly income is $6201 with a performance rating of 3.5. Their job description calls for ""the employee benefits are all paid and you get benefits in two weeks",0.9438758492469788
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,"Employee 859 is a 32-year-old Male working in the Sales department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 8 years of total working experience, 5 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $4403 with a performance rating of 3.0.

6. Employee 1,639 is a Female Working 2 part-time. Their",0.8690600991249084
30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,861,2,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,"Employee 861 is a 30-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 1 and their monthly income is $3761 with a performance rating of 3.12.

Interviewee 861 is a 30-year-old Male working in the",0.8244869709014893
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,"Employee 862 is a 53-year-old Female working in the Sales department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 35 years of total working experience, 5 years of experience with the current company, and 2 years of experience in their current role. Their job level is 3 and their monthly income is $10934 with a performance rating of 3.8.

We were given the opportunity to speak exclusively to Ms. A. from The New Orleans",0.9596719741821289
45,No,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,"Employee 864 is a 45-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 18 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 3 and their monthly income is $10761 with a performance rating of 3.4 (Average for the past 3 years – and up to 3 points better than the average for the",0.9505562782287598
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,"Employee 865 is a 32-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 9 years of total working experience, 5 years of experience with the current company, and 3 years of experience in their current role. Their job level is 2 and their monthly income is $5175 with a performance rating of 3.4 out of 10.",0.6825084686279297
52,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0,"Employee 867 is a 52-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 31 years of total working experience, 9 years of experience with the current company, and 8 years of experience in their current role. Their job level is 4 and their monthly income is $13826 with a performance rating of 4.5.

Salary: $2.60/hour for one year and $2",0.6270084381103516
37,No,Travel_Rarely,342,Sales,16,4,Marketing,1,868,4,Male,66,2,2,Sales Executive,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0,"Employee 868 is a 37-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 9 years of total working experience, 1 years of experience with the current company, and 0 years of experience in their current role. Their job level is 2 and their monthly income is $6334 with a performance rating of 3.00.

The Employee Job Rated with 3 job satisfaction is:

1. Quality Control –",0.8511286377906799
28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,"Employee 869 is a 28-year-old Male working in the Human Resources department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 5 years of experience with the current company, and 1 years of experience in their current role. Their job level is 1 and their monthly income is $4936 with a performance rating of 3.

6 year MBA

2

7 Year Certified Professional (1st Class)",0.794752299785614
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,872,4,Male,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,"Employee 872 is a 22-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 4 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $4775 with a performance rating of 4. The Job Prospective is the only job they have ever held in a non-commissioned",0.9622535705566406
